@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
747,33429.05,29458.449,cluster1
748,33367.96,29829.84,cluster1
749,33438.32,30240.15,cluster1
750,33189.292,30292.411,cluster1
751,32689.924,30310.203,cluster18
752,31972.392,30513.689,cluster18
753,31593.401,30987.38,cluster18
754,30893.686,31838.021,cluster0
755,30436.962,32253.89,cluster0
756,29985.173,32722.02,cluster0
757,29784.675,33193.487,cluster8
758,29482.659,33586.005,cluster8
759,29448.748,33575.998,cluster8
760,29181.24,33613.804,cluster8
761,28991.221,33807.283,cluster8
762,28948.269,33720.551,cluster8
763,29035.36,33806.171,cluster8
764,29062.946,34135.308,cluster8
765,29064.193,34252.063,cluster8
766,29259.73,34383.273,cluster8
767,29400.768,34560.073,cluster38
768,29511.047,34788.022,cluster38
769,29355.492,34853.627,cluster38
770,29289.685,34754.664,cluster38
771,29093.809,34494.468,cluster38
772,29259.586,34202.025,cluster8
773,29228.19,33981.859,cluster8
774,29042.137,33809.507,cluster8
775,29000.519,33817.29,cluster8
776,28956.757,33720.551,cluster8
777,28813.775,33822.85,cluster8
778,28427.89,34195.353,cluster38
779,28261.714,34376.601,cluster38
780,28235.297,34405.512,cluster38
781,28231.066,34402.176,cluster38
782,28492.836,34302.1,cluster38
783,28555.728,34502.251,cluster38
784,28700.675,34770.231,cluster38
785,28582.61,34798.03,cluster38
786,28628.168,34422.191,cluster38
787,28366.524,34264.294,cluster38
788,27966.276,34403.288,cluster38
789,29399.312,31672.34,cluster0
790,29744.156,31632.31,cluster0
791,30007.532,31584.496,cluster0
792,30130.852,31954.775,cluster0
793,30294.353,32251.666,cluster0
794,30054.41,32601.93,cluster0
795,29848.926,33044.486,cluster8
796,29710.275,33333.593,cluster8
797,29497.906,33593.789,cluster8
798,29268.996,33528.184,cluster8
799,29032.973,33765.029,cluster8
800,28947.489,33702.76,cluster8
801,29048.044,33818.402,cluster8
802,29256.813,34041.904,cluster8
803,29525.583,34327.675,cluster8
804,29716.466,34345.466,cluster8
805,29891.449,34520.042,cluster8
806,29820.902,34333.235,cluster8
807,29798.802,34127.524,cluster8
808,29910.052,33896.239,cluster8
809,29840.573,33652.722,cluster8
810,29491.129,33590.453,cluster8
811,29768.424,33653.834,cluster8
812,29919.636,33620.475,cluster8
813,30135.046,33876.224,cluster8
814,30489.876,33651.61,cluster8
815,30751.498,33601.572,cluster8
816,31177.724,33565.99,cluster8
817,31763.536,33527.072,cluster8
818,31761.947,33501.497,cluster8
819,31561.319,33577.109,cluster8
820,31220.886,33596.013,cluster8
821,30768.477,33600.46,cluster8
822,30426.888,33696.088,cluster8
823,30198.29,33978.523,cluster8
824,29956.733,33682.745,cluster8
825,29498.738,33598.236,cluster8
826,27407.367,36399.237,cluster17
827,27382.406,36497.088,cluster17
828,27816.779,36274.698,cluster17
829,28337.534,35652.007,cluster17
830,28565.38,35312.862,cluster38
831,28329.948,34962.598,cluster38
832,28126.605,34649.029,cluster38
833,28096.233,34601.215,cluster38
834,28087.825,34580.088,cluster38
835,28184.845,34733.537,cluster38
836,28552.329,34503.363,cluster38
837,28793.676,34417.743,cluster38
838,29320.873,34373.265,cluster8
839,29385.889,34240.943,cluster8
840,29556.91,34346.578,cluster8
841,30012.788,34312.108,cluster8
842,29994.633,34821.381,cluster8
843,30350.455,35180.54,cluster38
844,30348.601,35429.617,cluster38
845,30168.448,36129.033,cluster17
846,30425.764,36282.482,cluster17
847,30522.751,36427.035,cluster17
848,30223.626,36122.361,cluster17
849,30196,35606.417,cluster38
850,30318.598,35083.801,cluster8
851,30069.334,34815.821,cluster8
852,29954.103,34556.737,cluster8
853,30043.775,34203.137,cluster8
854,30214.554,33944.053,cluster8
855,29841.067,33528.184,cluster8
856,29641.606,33312.466,cluster8
857,29385.887,33154.569,cluster8
858,30293.088,32355.077,cluster0
859,30448.959,32226.091,cluster0
860,31188.083,31474.413,cluster0
861,31195.584,31303.173,cluster0
862,30944.497,31248.688,cluster0
863,30693.753,31317.629,cluster0
864,30401.558,31771.304,cluster0
865,30246.657,32079.314,cluster0
866,30254.62,32421.794,cluster0
867,29852.456,32796.521,cluster0
868,29596.016,33250.196,cluster8
869,29512.388,33580.445,cluster8
870,29497.972,33577.109,cluster8
871,29314.777,33759.469,cluster8
872,28774.514,34324.339,cluster38
873,28323.927,34307.66,cluster38
874,28236.187,34394.392,cluster38
875,28119.454,34518.93,cluster38
876,28094.647,34571.192,cluster38
877,28249.049,34811.373,cluster38
878,28069.213,34564.52,cluster38
879,29029.531,33557.094,cluster8
880,29366.086,33225.733,cluster8
881,30162.832,32448.481,cluster0
882,31207.762,31437.719,cluster0
883,31871.877,30589.302,cluster18
884,32131.474,30244.598,cluster18
885,33253.164,30250.157,cluster1
886,33437.748,30177.881,cluster1
887,34010.231,29766.459,cluster1
888,34930.345,28939.169,cluster1
889,35453.462,28767.929,cluster1
890,35987.362,28299.798,cluster23
891,35998.133,27822.772,cluster23
892,36393.995,27639.3,cluster23
893,36845.203,27259.014,cluster23
894,37089.596,26965.459,cluster23
895,37574.547,26818.682,cluster23
896,37800.602,26632.986,cluster23
897,37650.704,26368.342,cluster23
898,37523.457,26159.296,cluster23
899,38116.334,25851.286,cluster23
900,38224.779,25744.539,cluster23
901,38270.473,25781.233,cluster23
902,37931.025,25869.077,cluster23
903,37745.093,26011.407,cluster23
904,37373.465,26252.7,cluster23
905,37199.59,26193.766,cluster23
906,36853.383,26453.962,cluster23
907,36586.633,26626.315,cluster23
908,36735.238,26814.234,cluster23
909,36753.651,26870.943,cluster23
910,36524.695,26785.323,cluster23
911,36302.365,26734.174,cluster23
912,36041.456,26933.213,cluster23
913,36098.246,26959.899,cluster23
914,36282.232,26857.6,cluster23
915,36182.534,26920.981,cluster23
916,35940.2,26967.683,cluster23
917,35785.357,27016.609,cluster23
918,35632.188,27251.23,cluster23
919,35749.59,27393.56,cluster23
920,35628.727,27803.869,cluster23
921,35330.813,28117.439,cluster23
922,35054.457,28548.875,cluster1
923,34526.999,29110.409,cluster1
924,34020.339,29408.412,cluster1
925,33805.345,29628.578,cluster1
926,33698.82,29902.117,cluster1
927,33436.686,30225.694,cluster1
928,33409.474,30234.59,cluster1
929,32380.048,30296.859,cluster18
930,31673.036,30221.247,cluster18
931,31286.072,30162.313,cluster18
932,31854.781,30214.575,cluster18
933,33350.928,30224.582,cluster1
934,33462.353,30182.328,cluster1
935,34599.576,29210.485,cluster1
936,35506.947,28772.377,cluster1
937,36688.64,28534.42,cluster23
938,37426.716,28362.067,cluster23
939,38421.059,27910.616,cluster23
940,38603.503,27779.406,cluster23
941,38068.182,27143.371,cluster23
942,37790.207,26673.016,cluster23
943,38006.222,26964.347,cluster23
944,37588.9,26324.976,cluster23
945,37734.031,26014.742,cluster23
946,38050.733,25886.868,cluster23
947,38237.478,25753.434,cluster23
948,38265.477,25761.218,cluster23
949,38136.512,25893.54,cluster23
950,37641.923,26084.795,cluster23
951,37465.502,26195.99,cluster23
952,37164.883,26340.544,cluster23
953,37344.66,26579.613,cluster23
954,37476.61,26696.367,cluster23
955,37502.745,26907.638,cluster23
956,37641.278,27065.535,cluster23
957,37839.987,27588.151,cluster23
958,37994.485,27945.086,cluster23
959,38053.996,28102.983,cluster23
960,37209.583,28473.262,cluster23
961,35929.446,28868.004,cluster1
962,36340.676,28479.934,cluster23
963,35503.447,29154.887,cluster1
964,35322.585,29329.463,cluster1
965,35345.644,29664.16,cluster1
966,35329.879,29585.212,cluster1
967,35347.187,29516.271,cluster1
968,35450.709,29172.678,cluster1
969,35665.762,29132.648,cluster1
970,35913.539,28998.102,cluster1
971,35844.656,28660.07,cluster23
972,36169.115,28478.822,cluster23
973,36425.712,28458.807,cluster23
974,36995.369,28509.957,cluster23
975,36871.577,28293.127,cluster23
976,36915.694,27956.206,cluster23
977,36820.05,27191.185,cluster23
978,36825.768,27237.887,cluster23
979,36784.547,26981.026,cluster23
980,36625.638,26816.458,cluster23
981,36397.534,26729.726,cluster23
982,36208.366,26848.704,cluster23
983,35869.532,27001.041,cluster23
984,35671.853,27126.692,cluster23
985,35755.526,27395.783,cluster23
986,35712.913,27604.83,cluster23
987,35371.724,28087.416,cluster23
988,35298.265,28175.26,cluster23
989,34971.479,28676.749,cluster1
990,34297.944,29242.731,cluster1
991,33795.593,29530.726,cluster1
992,33825.252,29734.213,cluster1
993,33560.181,29952.155,cluster1
994,33544.344,30266.836,cluster1
995,32974.373,30312.426,cluster18
996,31851.175,30666.026,cluster18
997,31203.332,31482.197,cluster0
998,30797.339,31939.208,cluster0
999,30065.508,32586.363,cluster0
1000,29376.098,33270.211,cluster8
1001,28962.865,33677.185,cluster8
1002,27758.973,35154.965,cluster38
1003,27658.548,35465.199,cluster17
1004,27374.387,36369.214,cluster17
1005,27391.291,36387.005,cluster17
1006,27409.43,36531.559,cluster17
1007,27851.743,36226.885,cluster17
1008,28254.96,35723.172,cluster17
1009,28434.545,35129.391,cluster38
1010,28178.826,34754.664,cluster38
1011,28614.533,33990.755,cluster38
1012,29071.211,33533.743,cluster8
1013,30322.907,32328.39,cluster0
1014,30990.144,31710.147,cluster0
1015,31309.306,31314.293,cluster0
1016,32045.181,30369.136,cluster18
1017,33065.314,30293.523,cluster1
1018,33877.927,29917.684,cluster1
1019,34747.077,29084.834,cluster1
1020,35089.295,28545.539,cluster1
1021,35057.248,28496.613,cluster1
1022,35138.651,28160.805,cluster23
1023,35622.687,27823.884,cluster23
1024,35664.913,27696.01,cluster23
1025,35317.082,28147.461,cluster23
1026,35561.613,27986.229,cluster23
1027,34830.289,28904.699,cluster1
1028,35008.191,28635.607,cluster1
1029,33837.27,29516.271,cluster1
1030,33837.006,29764.235,cluster1
1031,33515.281,30310.203,cluster1
1032,33430.732,30227.918,cluster1
1033,32119.862,30379.143,cluster18
1034,31232.314,31454.398,cluster0
1035,30730.867,32001.477,cluster0
1036,29752.736,32898.82,cluster8
1037,30014.38,32635.288,cluster0
1038,28870.005,33767.253,cluster8
1039,28090.558,34530.05,cluster38
1040,27751.082,35223.906,cluster38
1041,27526.402,35866.613,cluster17
1042,27388.685,36403.684,cluster17
1043,27868.799,36203.534,cluster17
1044,28251.532,35732.067,cluster17
1045,28550.638,35396.258,cluster38
1046,28100.36,34632.349,cluster38
1047,28090.226,34619.006,cluster38
1048,28079.322,34584.535,cluster38
1049,28086.922,34594.543,cluster38
1050,28091.191,34587.871,cluster38
1051,28108.825,34637.909,cluster38
1052,28564.481,35326.206,cluster38
1053,28383.096,35045.994,cluster38
1054,28052.186,34578.976,cluster38
1055,28217.725,34338.795,cluster38
1056,29285.901,33328.033,cluster8
1057,29225.064,32600.818,cluster0
1058,28948.884,32236.099,cluster0
1059,28986.905,32282.801,cluster0
1060,29505.383,32985.552,cluster8
1061,29704.308,33340.264,cluster8
1062,29498.716,33603.796,cluster8
1063,29516.505,33612.692,cluster8
1064,29452.099,33587.117,cluster8
1065,29096.02,33702.76,cluster8
1066,28955.068,33718.327,cluster8
1067,28955.959,33707.208,cluster8
1068,28951.69,33713.879,cluster8
1069,28948.295,33713.879,cluster8
1070,28942.367,33710.543,cluster8
1071,28265.987,34368.817,cluster38
1072,28326.49,34303.212,cluster38
1073,28150.97,34487.796,cluster38
1074,28090.321,34593.431,cluster38
1075,28089.472,34593.431,cluster38
1076,28086.91,34597.879,cluster38
1077,28085.246,34588.983,cluster38
1078,28083.532,34593.431,cluster38
1079,28175.485,34740.208,cluster38
1080,28606.507,35431.841,cluster38
1081,28654.275,35812.127,cluster17
1082,28567.904,35988.927,cluster17
1083,28297.041,36491.528,cluster17
1084,28200.796,36590.492,cluster17
1085,27893.508,36175.735,cluster17
1086,27593.76,36008.943,cluster17
1087,27545.061,35868.837,cluster17
1088,27670.387,35476.319,cluster17
1089,27768.947,35211.675,cluster38
1090,27768.061,35221.682,cluster38
1091,27497.236,35953.345,cluster17
1092,27394.177,36293.602,cluster17
1093,27393.865,36379.222,cluster17
1094,27399.804,36379.222,cluster17
1095,27394.742,36371.438,cluster17
1096,27401.513,36375.886,cluster17
1097,27455.201,36543.79,cluster17
1098,27986.376,36072.324,cluster17
1099,28459.249,35553.043,cluster17
1100,28497.941,35194.996,cluster38
1101,28189.837,34760.223,cluster38
1102,28094.485,34614.558,cluster38
1103,28069.991,34583.424,cluster38
1104,28092.043,34586.759,cluster38
1105,28094.544,34598.991,cluster38
1106,28095.38,34602.327,cluster38
1107,28095.38,34602.327,cluster38
1108,28264.948,34871.418,cluster38
1109,28498.718,35213.899,cluster38
1110,28488.602,35196.108,cluster38
1111,28245.538,34842.508,cluster38
1112,28066.088,34492.244,cluster38
1113,29138.479,33478.146,cluster8
1114,29536.406,33083.404,cluster8
1115,29871.294,32755.379,cluster0
1116,30241.157,32180.501,cluster0
1117,29995.575,31602.288,cluster0
1118,29841.358,30669.362,cluster31
1119,30325.748,30568.175,cluster18
1120,30435.669,30682.706,cluster18
1121,30606.747,30999.611,cluster18
1122,30734.731,30638.228,cluster18
1123,30840.492,30522.585,cluster18
1124,30718.768,31012.954,cluster18
1125,30847.005,31213.105,cluster0
1126,30411.965,31716.818,cluster0
1127,30250.598,32154.926,cluster0
1128,30089.361,32565.236,cluster0
1129,29353.93,33295.786,cluster8
1130,29027.567,33626.035,cluster8
1131,29010.794,33793.94,cluster8
1132,29012.453,33803.947,cluster8
1133,29012.466,33800.611,cluster8
1134,29012.461,33801.723,cluster8
1135,29012.448,33805.059,cluster8
1136,28960.996,33721.663,cluster8
1137,28957.558,33732.782,cluster8
1138,28962.668,33728.335,cluster8
1139,28957.58,33727.223,cluster8
1140,28959.307,33719.439,cluster8
1141,28961.001,33720.551,cluster8
1142,28949.157,33710.543,cluster8
1143,28954.258,33708.319,cluster8
1144,28947.45,33712.767,cluster8
1145,28965.283,33710.543,cluster8
1146,28957.627,33714.991,cluster8
1147,28959.32,33716.103,cluster8
1148,28946.585,33717.215,cluster8
1149,28671.473,33970.739,cluster8
1150,28206.346,34431.086,cluster38
1151,28112.644,34524.49,cluster38
1152,28330.733,34303.212,cluster38
1153,28092.031,34590.095,cluster38
1154,28103.084,34584.535,cluster38
1155,28212.704,34772.455,cluster38
1156,28498.669,34554.513,cluster38
1157,28634.6,34293.205,cluster38
1158,29075.258,34024.113,cluster8
1159,29374.463,33689.416,cluster8
1160,29505.72,33549.311,cluster8
1161,29522.354,33203.495,cluster8
1162,29340.836,32735.364,cluster0
1163,28878.377,32248.33,cluster0
1164,27873.738,31201.986,cluster31
1165,27723.553,30714.952,cluster31
1166,27772.921,29991.073,cluster31
1167,27743.644,29178.238,cluster27
1168,27421.451,29033.685,cluster27
1169,27488.737,28747.914,cluster27
1170,27437.342,28400.986,cluster27
1171,27414.17,28233.081,cluster27
1172,27437.427,28377.635,cluster27
1173,27323.609,28613.368,cluster27
1174,27460.713,28746.802,cluster27
1175,27425.807,29003.662,cluster27
1176,27781.835,29876.542,cluster31
1177,27761.502,30324.658,cluster31
1178,27780.053,31050.761,cluster31
1179,28009.656,30954.021,cluster31
1180,28201.406,30990.715,cluster31
1181,28304.896,31242.016,cluster31
1182,28327.531,31318.74,cluster31
1183,28216.672,31448.839,cluster31
1184,28604.777,31866.931,cluster0
1185,29228.477,32596.37,cluster0
1186,29339.216,32715.349,cluster0
1187,29688.058,33371.399,cluster8
1188,29500.444,33596.013,cluster8
1189,29496.192,33598.236,cluster8
1190,29480.113,33586.005,cluster8
1191,29345.961,33598.236,cluster8
1192,29077.655,33842.865,cluster8
1193,29000.528,33815.067,cluster8
1194,28958.446,33722.775,cluster8
1195,28959.235,33738.342,cluster8
1196,28962.719,33714.991,cluster8
1197,28629.716,34015.217,cluster38
1198,28386.964,34245.391,cluster38
1199,28262.488,34396.616,cluster38
1200,28273.575,34382.161,cluster38
1201,28230.92,34441.094,cluster38
1202,28213.847,34467.781,cluster38
1203,28160.16,34526.714,cluster38
1204,28120.964,34568.968,cluster38
1205,28147.726,34674.603,cluster38
1206,28381.022,34695.73,cluster38
1207,28705.639,34358.81,cluster38
1208,29175.91,33894.015,cluster8
1209,29575.975,33598.236,cluster8
1210,29829.491,33664.953,cluster8
1211,30157.001,33904.023,cluster8
1212,30497.255,33925.15,cluster8
1213,30437.113,33896.239,cluster8
1214,30244.25,33946.277,cluster8
1215,30059.099,33766.141,cluster8
1216,29638.661,33629.371,cluster8
1217,29510.586,33607.132,cluster8
1218,29513.976,33608.244,cluster8
1219,29225.531,33573.774,cluster8
1220,29012.423,33811.731,cluster8
1221,28927.012,33730.558,cluster8
1222,28505.37,34129.748,cluster38
1223,28107.116,34641.245,cluster38
1224,28265.278,34783.574,cluster38
1225,28489.263,34573.416,cluster38
1226,28871.464,34272.078,cluster38
1227,28849.483,34028.561,cluster8
1228,29101.312,33870.664,cluster8
1229,29015.886,33793.94,cluster8
1230,29014.112,33813.955,cluster8
1231,29020.936,33805.059,cluster8
1232,29017.549,33802.835,cluster8
1233,29018.437,33792.828,cluster8
1234,29010.725,33811.731,cluster8
1235,28957.571,33729.447,cluster8
1236,28938.084,33720.551,cluster8
1237,28467.014,34173.114,cluster38
1238,28308.559,34332.123,cluster38
1239,28291.531,34346.578,cluster38
1240,28267.63,34383.273,cluster38
1241,28243.754,34413.295,cluster38
1242,28230.109,34431.086,cluster38
1243,28178.939,34497.803,cluster38
1244,28145.712,34532.274,cluster38
1245,28104.831,34571.192,cluster38
1246,28151.894,34694.618,cluster38
1247,28280.173,34884.762,cluster38
1248,28448.072,35142.734,cluster38
1249,28599.761,35420.721,cluster38
1250,28689.374,35730.955,cluster17
1251,28612.975,35962.241,cluster17
1252,28676.557,35754.306,cluster17
1253,28660.383,35545.26,cluster17
1254,28571.185,35348.445,cluster38
1255,28410.121,35080.465,cluster38
1256,28313.076,34935.911,cluster38
1257,28437.297,34625.678,cluster38
1258,28591.515,34464.445,cluster38
1259,28814.017,34203.137,cluster38
1260,29034.897,33926.262,cluster8
1261,28991.273,33793.94,cluster8
1262,28960.143,33722.775,cluster8
1263,28962.672,33727.223,cluster8
1264,28957.648,33709.431,cluster8
1265,28800.119,33842.865,cluster8
1266,28347.77,34286.533,cluster38
1267,28328.116,34322.115,cluster38
1268,28280.372,34379.937,cluster38
1269,28262.479,34398.84,cluster38
1270,28198.512,34483.348,cluster38
1271,28157.123,34657.924,cluster38
1272,28479.89,34583.424,cluster38
1273,28718.386,34354.362,cluster38
1274,29041.289,34689.059,cluster38
1275,29274.934,34838.06,cluster38
1276,29003.16,34673.491,cluster38
1277,28767.567,34365.481,cluster38
1278,28977.098,33948.501,cluster8
1279,29058.186,33829.522,cluster8
1280,29020.096,33802.835,cluster8
1281,28960.177,33713.879,cluster8
1282,28933.862,33714.991,cluster8
1283,28535.146,34110.845,cluster38
1284,28325.557,34325.451,cluster38
1285,28312.785,34336.571,cluster38
1286,28292.321,34362.146,cluster38
1287,28279.515,34382.161,cluster38
1288,28253.942,34412.183,cluster38
1289,28120.14,34562.297,cluster38
1290,28227.867,34802.478,cluster38
1291,28523.318,34544.505,cluster38
1292,28801.718,34312.108,cluster38
1293,29140.027,33955.172,cluster8
1294,29462.202,33608.244,cluster8
1295,29561.917,33503.721,cluster8
1296,29534.99,33227.957,cluster8
1297,29751.988,32873.246,cluster8
1298,30288.013,32350.629,cluster0
1299,30209.939,32132.687,cluster0
1300,30045.106,31742.393,cluster0
1301,29963.91,31452.174,cluster0
1302,29904.693,30970.7,cluster0
1303,29823.347,30500.346,cluster31
1304,29908.268,30070.021,cluster18
1305,29848.99,30028.879,cluster31
1306,30736.831,30123.395,cluster18
1307,31343.731,30182.328,cluster18
1308,32001.532,30250.157,cluster18
1309,32802.926,30294.635,cluster18
1310,33533.721,30173.433,cluster1
1311,33870.119,29954.379,cluster1
1312,34541.613,29257.187,cluster1
1313,34981.323,28934.721,cluster1
1314,35636.247,28729.011,cluster1
1315,35978.232,28433.232,cluster23
1316,36009.355,27962.878,cluster23
1317,36078.148,27787.19,cluster23
1318,36097.69,27786.078,cluster23
1319,36012.562,28002.908,cluster23
1320,36068.681,28523.3,cluster23
1321,36285.512,28471.038,cluster23
1322,35808.868,28684.533,cluster23
1323,35223.578,28890.243,cluster1
1324,34527.867,29291.657,cluster1
1325,33931.415,29919.908,cluster1
1326,33174.827,30299.083,cluster1
1327,32477.722,30291.299,cluster18
1328,31953.98,30250.157,cluster18
1329,31704.441,30224.582,cluster18
1330,31377.59,30207.903,cluster18
1331,30346.229,30121.171,cluster18
1332,29347.324,30197.896,cluster31
1333,28187.845,30303.531,cluster31
1334,27744.637,30753.87,cluster31
1335,27761.969,31119.702,cluster31
1336,27675.122,30955.133,cluster31
1337,27513.094,31148.612,cluster31
1338,27807.87,31105.246,cluster31
1339,28409.309,31696.803,cluster0
1340,28743.191,32080.426,cluster0
1341,29429.614,32825.432,cluster0
